Date,Close
14-4-2014,1830.6100
15-4-2014,1842.9800
16-4-2014,1862.3100
17-4-2014,1864.8500
21-4-2014,1871.8900
22-4-2014,1879.5500
23-4-2014,1875.3900
24-4-2014,1878.6100
25-4-2014,1863.4000
28-4-2014,1869.4300
29-4-2014,1878.3300
30-4-2014,1883.9500
1-5-2014,1883.6800
2-5-2014,1881.1400
5-5-2014,1884.6600
6-5-2014,1867.7200
7-5-2014,1878.2100
8-5-2014,1875.6300
9-5-2014,1878.4800
12-5-2014,1896.6500
13-5-2014,1897.4500
14-5-2014,1888.5300
15-5-2014,1870.8500
16-5-2014,1877.8600
19-5-2014,1885.0800
20-5-2014,1872.8300
21-5-2014,1888.0300
22-5-2014,1892.4900
23-5-2014,1900.5300
27-5-2014,1911.9100
28-5-2014,1909.7800
29-5-2014,1920.0300
30-5-2014,1923.5700
2-6-2014,1924.9700
3-6-2014,1924.2400
4-6-2014,1927.8800
5-6-2014,1940.4600
6-6-2014,1949.4400
9-6-2014,1951.2700
10-6-2014,1950.7900
11-6-2014,1943.8900
12-6-2014,1930.1100
13-6-2014,1936.1600
16-6-2014,1937.7800
17-6-2014,1941.9900
18-6-2014,1956.9800
19-6-2014,1959.4800
20-6-2014,1962.8700
23-6-2014,1962.6100
24-6-2014,1949.9800
25-6-2014,1959.5300
26-6-2014,1957.2200
27-6-2014,1960.9600
30-6-2014,1960.2300
1-7-2014,1973.3200
2-7-2014,1974.6200
3-7-2014,1985.4400
7-7-2014,1977.6500
8-7-2014,1963.7100
9-7-2014,1972.8300
10-7-2014,1964.6800
11-7-2014,1967.5700
14-7-2014,1977.1000
15-7-2014,1973.2800
16-7-2014,1981.5700
17-7-2014,1958.1200
18-7-2014,1978.2200
21-7-2014,1973.6300
22-7-2014,1983.5300
23-7-2014,1987.0100
24-7-2014,1987.9800
25-7-2014,1978.3400
28-7-2014,1978.9100
29-7-2014,1969.9500
30-7-2014,1970.0700
31-7-2014,1930.6700
1-8-2014,1925.1500
4-8-2014,1938.9900
5-8-2014,1920.2100
6-8-2014,1920.2400
7-8-2014,1909.5700
8-8-2014,1931.5900
11-8-2014,1936.9200
12-8-2014,1933.7500
13-8-2014,1946.7200
14-8-2014,1955.1800
15-8-2014,1955.0600
18-8-2014,1971.7400
19-8-2014,1981.6000
20-8-2014,1986.5100
21-8-2014,1992.3700
22-8-2014,1988.4000
25-8-2014,1997.9200
26-8-2014,2000.0200
27-8-2014,2000.1200
28-8-2014,1996.7400
29-8-2014,2003.3700
2-9-2014,2002.2800
3-9-2014,2000.7200
4-9-2014,1997.6500
5-9-2014,2007.7100
8-9-2014,2001.5400
9-9-2014,1988.4400
10-9-2014,1995.6900
11-9-2014,1997.4500
12-9-2014,1985.5400
15-9-2014,1984.1300
16-9-2014,1998.9800
17-9-2014,2001.5700
18-9-2014,2011.3600
19-9-2014,2010.4000
22-9-2014,1994.2900
23-9-2014,1982.7700
24-9-2014,1998.3000
25-9-2014,1965.9900
26-9-2014,1982.8500
29-9-2014,1977.8000
30-9-2014,1972.2900
1-10-2014,1946.1600
2-10-2014,1946.1700
3-10-2014,1967.9000
6-10-2014,1964.8200
7-10-2014,1935.1000
8-10-2014,1968.8900
9-10-2014,1928.2100
10-10-2014,1906.1300
13-10-2014,1874.7400
14-10-2014,1877.7000
15-10-2014,1862.4900
16-10-2014,1862.7600
17-10-2014,1886.7600
20-10-2014,1904.0100
21-10-2014,1941.2800
22-10-2014,1927.1100
23-10-2014,1950.8200
24-10-2014,1964.5800
27-10-2014,1961.6300
28-10-2014,1985.0500
29-10-2014,1982.3000
30-10-2014,1994.6500
31-10-2014,2018.0500
3-11-2014,2017.8100
4-11-2014,2012.1000
5-11-2014,2023.5700
6-11-2014,2031.2100
7-11-2014,2031.9200
10-11-2014,2038.2600
11-11-2014,2039.6800
12-11-2014,2038.2500
13-11-2014,2039.3300
14-11-2014,2039.8200
17-11-2014,2041.3200
18-11-2014,2051.8000
19-11-2014,2048.7200
20-11-2014,2052.7500
21-11-2014,2063.5000
24-11-2014,2069.4100
25-11-2014,2067.0300
26-11-2014,2072.8300
28-11-2014,2067.5600
1-12-2014,2053.4400
2-12-2014,2066.5500
3-12-2014,2074.3300
4-12-2014,2071.9200
5-12-2014,2075.3700
8-12-2014,2060.3100
9-12-2014,2059.8200
10-12-2014,2026.1400
11-12-2014,2035.3300
12-12-2014,2002.3300
15-12-2014,1989.6300
16-12-2014,1972.7400
17-12-2014,2012.8900
18-12-2014,2061.2300
19-12-2014,2070.6500
22-12-2014,2078.5400
23-12-2014,2082.1700
24-12-2014,2081.8800
26-12-2014,2088.7700
29-12-2014,2090.5700
30-12-2014,2080.3500
31-12-2014,2058.9000
2-1-2015,2058.2000
5-1-2015,2020.5800
6-1-2015,2002.6100
7-1-2015,2025.9000
8-1-2015,2062.1400
9-1-2015,2044.8100
12-1-2015,2028.2600
13-1-2015,2023.0300
14-1-2015,2011.2700
15-1-2015,1992.6700
16-1-2015,2019.4200
20-1-2015,2022.5500
21-1-2015,2032.1200
22-1-2015,2063.1500
23-1-2015,2051.8200
26-1-2015,2057.0900
27-1-2015,2029.5500
28-1-2015,2002.1600
29-1-2015,2021.2500
30-1-2015,1994.9900
2-2-2015,2020.8500
3-2-2015,2050.0300
4-2-2015,2041.5100
5-2-2015,2062.5200
6-2-2015,2055.4700
9-2-2015,2046.7400
10-2-2015,2068.5900
11-2-2015,2068.5300
12-2-2015,2088.4800
13-2-2015,2096.9900
17-2-2015,2100.3400
18-2-2015,2099.6800
19-2-2015,2097.4500
20-2-2015,2110.3000
23-2-2015,2109.6600
24-2-2015,2115.4800
25-2-2015,2113.8600
26-2-2015,2110.7400
27-2-2015,2104.5000
2-3-2015,2117.3900
3-3-2015,2107.7800
4-3-2015,2098.5300
5-3-2015,2101.0400
6-3-2015,2071.2600
9-3-2015,2079.4300
10-3-2015,2044.1600
11-3-2015,2040.2400
12-3-2015,2065.9500
13-3-2015,2053.4000
16-3-2015,2081.1900
17-3-2015,2074.2800
18-3-2015,2099.5000
19-3-2015,2089.2700
20-3-2015,2108.1000
23-3-2015,2104.4200
24-3-2015,2091.5000
25-3-2015,2061.0500
26-3-2015,2056.1500
27-3-2015,2061.0200
30-3-2015,2086.2400
31-3-2015,2067.8900
1-4-2015,2059.6900
2-4-2015,2066.9600
6-4-2015,2080.6200
7-4-2015,2076.3300
8-4-2015,2081.9000
9-4-2015,2091.1800
10-4-2015,2102.0600
13-4-2015,2092.4300
14-4-2015,2095.8400
15-4-2015,2106.6300
16-4-2015,2104.9900
17-4-2015,2081.1800
20-4-2015,2100.4000
21-4-2015,2097.2900
22-4-2015,2107.9600
23-4-2015,2112.9300
24-4-2015,2117.6900
27-4-2015,2108.9200
28-4-2015,2114.7600
29-4-2015,2106.8500
30-4-2015,2085.5100
1-5-2015,2108.2900
4-5-2015,2114.4900
5-5-2015,2089.4600
6-5-2015,2080.1500
7-5-2015,2088.0000
8-5-2015,2116.1000
11-5-2015,2105.3300
12-5-2015,2099.1200
13-5-2015,2098.4800
14-5-2015,2121.1000
15-5-2015,2122.7300
18-5-2015,2129.2000
19-5-2015,2127.8300
20-5-2015,2125.8500
21-5-2015,2130.8200
22-5-2015,2126.0600
26-5-2015,2104.2000
27-5-2015,2123.4800
28-5-2015,2120.7900
29-5-2015,2107.3900
1-6-2015,2111.7300
2-6-2015,2109.6000
3-6-2015,2114.0700
4-6-2015,2095.8400
5-6-2015,2092.8300
8-6-2015,2079.2800
9-6-2015,2080.1500
10-6-2015,2105.2000
11-6-2015,2108.8600
12-6-2015,2094.1100
15-6-2015,2084.4300
16-6-2015,2096.2900
17-6-2015,2100.4400
18-6-2015,2121.2400
19-6-2015,2109.9900
22-6-2015,2122.8500
23-6-2015,2124.2000
24-6-2015,2108.5800
25-6-2015,2102.3100
26-6-2015,2101.4900
29-6-2015,2057.6400
30-6-2015,2063.1100
1-7-2015,2077.4200
2-7-2015,2076.7800
6-7-2015,2068.7600
7-7-2015,2081.3400
8-7-2015,2046.6800
9-7-2015,2051.3100
10-7-2015,2076.6200
13-7-2015,2099.6000
14-7-2015,2108.9500
15-7-2015,2107.4000
16-7-2015,2124.2900
17-7-2015,2126.6400
20-7-2015,2128.2800
21-7-2015,2119.2100
22-7-2015,2114.1500
23-7-2015,2102.1500
24-7-2015,2079.6500
27-7-2015,2067.6400
28-7-2015,2093.2500
29-7-2015,2108.5700
30-7-2015,2108.6300
31-7-2015,2103.8400
3-8-2015,2098.0400
4-8-2015,2093.3200
5-8-2015,2099.8400
6-8-2015,2083.5600
7-8-2015,2077.5700
10-8-2015,2104.1800
11-8-2015,2084.0700
12-8-2015,2086.0500
13-8-2015,2083.3900
14-8-2015,2091.5400
17-8-2015,2102.4400
18-8-2015,2096.9200
19-8-2015,2079.6100
20-8-2015,2035.7300
21-8-2015,1970.8900
24-8-2015,1893.2100
25-8-2015,1867.6100
26-8-2015,1940.5100
27-8-2015,1987.6600
28-8-2015,1988.8700
31-8-2015,1972.1800
1-9-2015,1913.8500
2-9-2015,1948.8600
3-9-2015,1951.1300
4-9-2015,1921.2200
8-9-2015,1969.4100
9-9-2015,1942.0400
10-9-2015,1952.2900
11-9-2015,1961.0500
14-9-2015,1953.0300
15-9-2015,1978.0900
16-9-2015,1995.3100
17-9-2015,1990.2000
18-9-2015,1958.0300
21-9-2015,1966.9700
22-9-2015,1942.7400
23-9-2015,1938.7600
24-9-2015,1932.2400
25-9-2015,1931.3400
28-9-2015,1881.7700
29-9-2015,1884.0900
30-9-2015,1920.0300
1-10-2015,1923.8200
2-10-2015,1951.3600
5-10-2015,1987.0500
6-10-2015,1979.9200
7-10-2015,1995.8300
8-10-2015,2013.4300
9-10-2015,2014.8900
12-10-2015,2017.4600
13-10-2015,2003.6900
14-10-2015,1994.2400
15-10-2015,2023.8600
16-10-2015,2033.1100
19-10-2015,2033.6600
20-10-2015,2030.7700
21-10-2015,2018.9400
22-10-2015,2052.5100
23-10-2015,2075.1500
26-10-2015,2071.1800
27-10-2015,2065.8900
28-10-2015,2090.3500
29-10-2015,2089.4100
30-10-2015,2079.3600
2-11-2015,2104.0500
3-11-2015,2109.7900
4-11-2015,2102.3100
5-11-2015,2099.9300
6-11-2015,2099.2000
9-11-2015,2078.5800
10-11-2015,2081.7200
11-11-2015,2075.0000
12-11-2015,2045.9700
13-11-2015,2023.0400
16-11-2015,2053.1900
17-11-2015,2050.4400
18-11-2015,2083.5800
19-11-2015,2081.2400
20-11-2015,2089.1700
23-11-2015,2086.5900
24-11-2015,2089.1400
25-11-2015,2088.8700
27-11-2015,2090.1100
30-11-2015,2080.4100
1-12-2015,2102.6300
2-12-2015,2079.5100
3-12-2015,2049.6200
4-12-2015,2091.6900
7-12-2015,2077.0700
8-12-2015,2063.5900
9-12-2015,2047.6200
10-12-2015,2052.2300
11-12-2015,2012.3700
14-12-2015,2021.9400
15-12-2015,2043.4100
16-12-2015,2073.0700
17-12-2015,2041.8900
18-12-2015,2005.5500
21-12-2015,2021.1500
22-12-2015,2038.9700
23-12-2015,2064.2900
24-12-2015,2060.9900
28-12-2015,2056.5000
29-12-2015,2078.3600
30-12-2015,2063.3600
31-12-2015,2043.9400
4-1-2016,2012.6600
5-1-2016,2016.7100
6-1-2016,1990.2600
7-1-2016,1943.0900
8-1-2016,1922.0300
11-1-2016,1923.6700
12-1-2016,1938.6800
13-1-2016,1890.2800
14-1-2016,1921.8400
15-1-2016,1880.3300
19-1-2016,1881.3300
20-1-2016,1859.3300
21-1-2016,1868.9900
22-1-2016,1906.9000
25-1-2016,1877.0800
26-1-2016,1903.6300
27-1-2016,1882.9500
28-1-2016,1893.3600
29-1-2016,1940.2400
1-2-2016,1939.3800
2-2-2016,1903.0300
3-2-2016,1912.5300
4-2-2016,1915.4500
5-2-2016,1880.0500
8-2-2016,1853.4400
9-2-2016,1852.2100
10-2-2016,1851.8600
11-2-2016,1829.0800
12-2-2016,1864.7800
16-2-2016,1895.5800
17-2-2016,1926.8200
18-2-2016,1917.8300
19-2-2016,1917.7800
22-2-2016,1945.5000
23-2-2016,1921.2700
24-2-2016,1929.8000
25-2-2016,1951.7000
26-2-2016,1948.0500
29-2-2016,1932.2300
1-3-2016,1978.3500
2-3-2016,1986.4500
3-3-2016,1993.4000
4-3-2016,1999.9900
7-3-2016,2001.7600
8-3-2016,1979.2600
9-3-2016,1989.2600
10-3-2016,1989.5700
11-3-2016,2022.1900
14-3-2016,2019.6400
15-3-2016,2015.9300
16-3-2016,2027.2200
17-3-2016,2040.5900
18-3-2016,2049.5800
21-3-2016,2051.6000
22-3-2016,2049.8000
23-3-2016,2036.7100
24-3-2016,2035.9400
28-3-2016,2037.0500
29-3-2016,2055.0100
30-3-2016,2063.9500
31-3-2016,2059.7400
1-4-2016,2072.7800
4-4-2016,2066.1300
5-4-2016,2045.1700
6-4-2016,2066.6600
7-4-2016,2041.9100
8-4-2016,2047.6000
11-4-2016,2041.9900
12-4-2016,2061.7200
13-4-2016,2082.4200
14-4-2016,2082.7800
15-4-2016,2080.7300
18-4-2016,2094.3400
19-4-2016,2100.8000
20-4-2016,2102.4000
21-4-2016,2091.4800
22-4-2016,2091.5800
25-4-2016,2087.7900
26-4-2016,2091.7000
27-4-2016,2095.1500
28-4-2016,2075.8100
29-4-2016,2065.3000
2-5-2016,2081.4300
3-5-2016,2063.3700
4-5-2016,2051.1200
5-5-2016,2050.6300
6-5-2016,2057.1400
9-5-2016,2058.6900
10-5-2016,2084.3900
11-5-2016,2064.4600
12-5-2016,2064.1100
13-5-2016,2046.6100
16-5-2016,2066.6600
17-5-2016,2047.2100
18-5-2016,2047.6300
19-5-2016,2040.0400
20-5-2016,2052.3200
23-5-2016,2048.0400
24-5-2016,2076.0600
25-5-2016,2090.5400
26-5-2016,2090.1000
27-5-2016,2099.0600
31-5-2016,2096.9600
1-6-2016,2099.3300
2-6-2016,2105.2600
3-6-2016,2099.1300
6-6-2016,2109.4100
7-6-2016,2112.1300
8-6-2016,2119.1200
9-6-2016,2115.4800
10-6-2016,2096.0700
13-6-2016,2079.0600
14-6-2016,2075.3200
15-6-2016,2071.5000
16-6-2016,2077.9900
17-6-2016,2071.2200
20-6-2016,2083.2500
21-6-2016,2088.9000
22-6-2016,2085.4500
23-6-2016,2113.3200
24-6-2016,2037.4100
27-6-2016,2000.5400
28-6-2016,2036.0900
29-6-2016,2070.7700
30-6-2016,2098.8600
1-7-2016,2102.9500
5-7-2016,2088.5500
6-7-2016,2099.7300
7-7-2016,2097.9000
8-7-2016,2129.9000
11-7-2016,2137.1600
12-7-2016,2152.1400
13-7-2016,2152.4300
14-7-2016,2163.7500
15-7-2016,2161.7400
18-7-2016,2166.8900
19-7-2016,2163.7800
20-7-2016,2173.0200
21-7-2016,2165.1700
22-7-2016,2175.0300
25-7-2016,2168.4800
26-7-2016,2169.1800
27-7-2016,2166.5800
28-7-2016,2170.0600
29-7-2016,2173.6000
1-8-2016,2170.8400
2-8-2016,2157.0300
3-8-2016,2163.7900
4-8-2016,2164.2500
5-8-2016,2182.8700
8-8-2016,2180.8900
9-8-2016,2181.7400
10-8-2016,2175.4900
11-8-2016,2185.7900
12-8-2016,2184.0500
15-8-2016,2190.1500
16-8-2016,2178.1500
17-8-2016,2182.2200
18-8-2016,2187.0200
19-8-2016,2183.8700
22-8-2016,2182.6400
23-8-2016,2186.9000
24-8-2016,2175.4400
25-8-2016,2172.4700
26-8-2016,2169.0400
29-8-2016,2180.3800
30-8-2016,2176.1200
31-8-2016,2170.9500
1-9-2016,2170.8600
2-9-2016,2179.9800
6-9-2016,2186.4800
7-9-2016,2186.1600
8-9-2016,2181.3000
9-9-2016,2127.8100
12-9-2016,2159.0400
13-9-2016,2127.0200
14-9-2016,2125.7700
15-9-2016,2147.2600
16-9-2016,2139.1600
19-9-2016,2139.1200
20-9-2016,2139.7600
21-9-2016,2163.1200
22-9-2016,2177.1800
23-9-2016,2164.6900
26-9-2016,2146.1000
27-9-2016,2159.9300
28-9-2016,2171.3700
29-9-2016,2151.1300
30-9-2016,2168.2700
3-10-2016,2161.2000
4-10-2016,2150.4900
5-10-2016,2159.7300
6-10-2016,2160.7700
7-10-2016,2153.7400
10-10-2016,2163.6600
11-10-2016,2136.7300
12-10-2016,2139.1800
13-10-2016,2132.5500
14-10-2016,2132.9800
17-10-2016,2126.5000
18-10-2016,2139.6000
19-10-2016,2144.2900
20-10-2016,2141.3400
21-10-2016,2141.1600
24-10-2016,2151.3300
25-10-2016,2143.1600
26-10-2016,2139.4300
27-10-2016,2133.0400
28-10-2016,2126.4100
31-10-2016,2126.1500
1-11-2016,2111.7200
2-11-2016,2097.9400
3-11-2016,2088.6600
4-11-2016,2085.1800
7-11-2016,2131.5200
8-11-2016,2139.5600
9-11-2016,2163.2600
10-11-2016,2167.4800
11-11-2016,2164.4500
14-11-2016,2164.2000
15-11-2016,2180.3900
16-11-2016,2176.9400
17-11-2016,2187.1200
18-11-2016,2181.9000
21-11-2016,2198.1800
22-11-2016,2202.9400
23-11-2016,2204.7200
25-11-2016,2213.3500
28-11-2016,2201.7200
29-11-2016,2204.6600
30-11-2016,2198.8100
1-12-2016,2191.0800
2-12-2016,2191.9500
5-12-2016,2204.7100
6-12-2016,2212.2300
7-12-2016,2241.3500
8-12-2016,2246.1900
9-12-2016,2259.5300
12-12-2016,2256.9600
13-12-2016,2271.7200
14-12-2016,2253.2800
15-12-2016,2262.0300
16-12-2016,2258.0700
19-12-2016,2262.5300
20-12-2016,2270.7600
21-12-2016,2265.1800
22-12-2016,2260.9600
23-12-2016,2263.7900
27-12-2016,2268.8800
28-12-2016,2249.9200
29-12-2016,2249.2600
30-12-2016,2238.8300
3-1-2017,2257.8300
4-1-2017,2270.7500
5-1-2017,2269.0000
6-1-2017,2276.9800
9-1-2017,2268.9000
10-1-2017,2268.9000
11-1-2017,2275.3200
12-1-2017,2270.4400
13-1-2017,2274.6400
17-1-2017,2267.8900
18-1-2017,2271.8900
19-1-2017,2263.6900
20-1-2017,2271.3100
23-1-2017,2265.2000
24-1-2017,2280.0700
25-1-2017,2298.3700
26-1-2017,2296.6800
27-1-2017,2294.6900
30-1-2017,2280.9000
31-1-2017,2278.8700
1-2-2017,2279.5500
2-2-2017,2280.8500
3-2-2017,2297.4200
6-2-2017,2292.5600
7-2-2017,2293.0800
8-2-2017,2294.6700
9-2-2017,2307.8700
10-2-2017,2316.1000
13-2-2017,2328.2500
14-2-2017,2337.5800
15-2-2017,2349.2500
16-2-2017,2347.2200
17-2-2017,2351.1600
21-2-2017,2365.3800
22-2-2017,2362.8200
23-2-2017,2363.8100
24-2-2017,2367.3400
27-2-2017,2369.7500
28-2-2017,2363.6400
1-3-2017,2395.9600
2-3-2017,2381.9200
3-3-2017,2383.1200
6-3-2017,2375.3100
7-3-2017,2368.3900
8-3-2017,2362.9800
9-3-2017,2364.8700
10-3-2017,2372.6000
13-3-2017,2373.4700
14-3-2017,2365.4500
15-3-2017,2385.2600
16-3-2017,2381.3800
17-3-2017,2378.2500
20-3-2017,2373.4700
21-3-2017,2344.0200
22-3-2017,2348.4500
23-3-2017,2345.9600
24-3-2017,2343.9800
27-3-2017,2341.5900
28-3-2017,2358.5700
29-3-2017,2361.1300
30-3-2017,2368.0600
31-3-2017,2362.7200
3-4-2017,2358.8400
4-4-2017,2360.1600
5-4-2017,2352.9500
6-4-2017,2357.4900
7-4-2017,2355.5400
10-4-2017,2357.1600
11-4-2017,2353.7800
12-4-2017,2344.9300
13-4-2017,2328.9500
17-4-2017,2349.0100
18-4-2017,2342.1900
19-4-2017,2338.1700
20-4-2017,2355.8400
21-4-2017,2348.6900
24-4-2017,2374.1500
25-4-2017,2388.6100
26-4-2017,2387.4500
27-4-2017,2388.7700
28-4-2017,2384.2000
1-5-2017,2388.3300
2-5-2017,2391.1700
3-5-2017,2388.1300
4-5-2017,2389.5200
5-5-2017,2399.2900
8-5-2017,2399.3800
9-5-2017,2396.9200
10-5-2017,2399.6300
11-5-2017,2394.4400
12-5-2017,2390.9000
15-5-2017,2402.3200
16-5-2017,2400.6700
17-5-2017,2357.0300
18-5-2017,2365.7200
19-5-2017,2381.7300
22-5-2017,2394.0200
23-5-2017,2398.4200
24-5-2017,2404.3900
25-5-2017,2415.0700
26-5-2017,2415.8200
30-5-2017,2412.9100
31-5-2017,2411.8000
1-6-2017,2430.0600
2-6-2017,2439.0700
5-6-2017,2436.1000
6-6-2017,2429.3300
7-6-2017,2433.1400
8-6-2017,2433.7900
9-6-2017,2431.7700
12-6-2017,2429.3900
13-6-2017,2440.3500
14-6-2017,2437.9200
15-6-2017,2432.4600
16-6-2017,2433.1500
19-6-2017,2453.4600
20-6-2017,2437.0300
21-6-2017,2435.6100
22-6-2017,2434.5000
23-6-2017,2438.3000
26-6-2017,2439.0700
27-6-2017,2419.3800
28-6-2017,2440.6900
29-6-2017,2419.7000
30-6-2017,2423.4100
3-7-2017,2429.0100
5-7-2017,2432.5400
6-7-2017,2409.7500
7-7-2017,2425.1800
10-7-2017,2427.4300
11-7-2017,2425.5300
12-7-2017,2443.2500
13-7-2017,2447.8300
14-7-2017,2459.2700
17-7-2017,2459.1400
18-7-2017,2460.6100
19-7-2017,2473.8300
20-7-2017,2473.4500
21-7-2017,2472.5400
24-7-2017,2469.9100
25-7-2017,2477.1300
26-7-2017,2477.8300
27-7-2017,2475.4200
28-7-2017,2472.1000
31-7-2017,2470.3000
1-8-2017,2476.3500
2-8-2017,2477.5700
3-8-2017,2472.1600
4-8-2017,2476.8300
7-8-2017,2480.9100
8-8-2017,2474.9200
9-8-2017,2474.0200
10-8-2017,2438.2100
11-8-2017,2441.3200
14-8-2017,2465.8400
15-8-2017,2464.6100
16-8-2017,2468.1100
17-8-2017,2430.0100
18-8-2017,2425.5500
21-8-2017,2428.3700
22-8-2017,2452.5100
23-8-2017,2444.0400
24-8-2017,2438.9700
25-8-2017,2443.0500
28-8-2017,2444.2400
29-8-2017,2446.3000
30-8-2017,2457.5900
31-8-2017,2471.6500
1-9-2017,2476.5500
5-9-2017,2457.8500
6-9-2017,2465.5400
7-9-2017,2465.1000
8-9-2017,2461.4300
11-9-2017,2488.1100
12-9-2017,2496.4800
13-9-2017,2498.3700
14-9-2017,2495.6200
15-9-2017,2500.2300
18-9-2017,2503.8700
19-9-2017,2506.6500
20-9-2017,2508.2400
21-9-2017,2500.6000
22-9-2017,2502.2200
25-9-2017,2496.6600
26-9-2017,2496.8400
27-9-2017,2507.0400
28-9-2017,2510.0600
29-9-2017,2519.3600
2-10-2017,2529.1200
3-10-2017,2534.5800
4-10-2017,2537.7400
5-10-2017,2552.0700
6-10-2017,2549.3300
9-10-2017,2544.7300
10-10-2017,2550.6400
11-10-2017,2555.2400
12-10-2017,2550.9300
13-10-2017,2553.1700
16-10-2017,2557.6400
17-10-2017,2559.3600
18-10-2017,2561.2600
19-10-2017,2562.1000
20-10-2017,2575.2100
23-10-2017,2564.9800
24-10-2017,2569.1300
25-10-2017,2557.1500
26-10-2017,2560.4000
27-10-2017,2581.0700
30-10-2017,2572.8300
31-10-2017,2575.2600
1-11-2017,2579.3600
2-11-2017,2579.8500
3-11-2017,2587.8400
6-11-2017,2591.1300
7-11-2017,2590.6400
8-11-2017,2594.3800
9-11-2017,2584.6200
10-11-2017,2582.3000
13-11-2017,2584.8400
14-11-2017,2578.8700
15-11-2017,2564.6200
16-11-2017,2585.6400
17-11-2017,2578.8500
20-11-2017,2582.1400
21-11-2017,2599.0300
22-11-2017,2597.0800
24-11-2017,2602.4200
27-11-2017,2601.4200
28-11-2017,2627.0400
29-11-2017,2626.0700
30-11-2017,2647.5800
1-12-2017,2642.2200
4-12-2017,2639.4400
5-12-2017,2629.5700
6-12-2017,2629.2700
7-12-2017,2636.9800
8-12-2017,2651.5000
11-12-2017,2659.9900
12-12-2017,2664.1100
13-12-2017,2662.8500
14-12-2017,2652.0100
15-12-2017,2675.8100
18-12-2017,2690.1600
19-12-2017,2681.4700
20-12-2017,2679.2500
21-12-2017,2684.5700
22-12-2017,2683.3400
26-12-2017,2680.5000
27-12-2017,2682.6200
28-12-2017,2687.5400
29-12-2017,2673.6100
